################################################################################
IN SEQ: 	 b'if your ##e a guy and you don ##t open the car door for a girl or any door for that matter i have no respect for you'
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 []
PRED TOK: 	 [['people'], ['sport', 'on', 'sport']]
################################################################################
IN SEQ: 	 b'men should occupy posts of responsibility'
GOLD SEQ: 	 b'capable people should occupy posts of responsibility'
PRED SEQ:	 b'people should occupy posts of responsibility of responsibility posts of men and occupy occupy posts of responsibility posts of people'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['capable', 'people']]
PRED TOK: 	 [['people'], ['of', 'responsibility', 'posts', 'of', 'men', 'and', 'occupy', 'occupy', 'posts', 'of', 'responsibility', 'posts', 'of', 'people']]
################################################################################
IN SEQ: 	 b'how many chicks they got doing sports ##cent ##er a day i want to see you on side ##lines maybe not up ##dating my scores sorry'
GOLD SEQ: 	 b'how many amateurs they got doing sports ##cent ##er a day i want to see you on side ##lines maybe not up ##dating my scores sorry'
PRED SEQ:	 b'how many they got doing sports ##cent ##er a day i want to see you on side on ##lines maybe ##dating up not up ##dating sorry'
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['amateurs']]
PRED TOK: 	 [['on'], ['##dating', 'up']]
################################################################################
IN SEQ: 	 b'if a girl had the balls to join the football team i wouldn ##t treat them the same as everyone else it would be worse'
GOLD SEQ: 	 b'if any person had the idea to join the football team i would treat them the same as everyone else'
PRED SEQ:	 b'if someone person had the balls to join the football team i would be'
GOLD DIST: 	 [0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0]
GOLD TOK: 	 [['any', 'person'], ['idea'], ['would']]
PRED TOK: 	 [['someone', 'person']]
################################################################################
IN SEQ: 	 b'half the time when i read a girls t ##wee ##t i read like the dude in shit sorority girls say video on youtube'
GOLD SEQ: 	 b'half the time when i read t ##wee ##ts i read like the dude in that video on youtube'
PRED SEQ:	 b'half the time when i read read people t ##wee ##wee ##t read like the dude in shit'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0]
GOLD TOK: 	 [['##ts'], ['that']]
PRED TOK: 	 [['read', 'people'], ['##wee']]
################################################################################
IN SEQ: 	 b'my wife is going to work today bea ##ca ##use she is not a lazy liberal woman looking for a day off'
GOLD SEQ: 	 b'my partner is going to work today bea ##ca ##use they are not a lazy liberal person looking for a day off'
PRED SEQ:	 b'my partner is going to work today bea ##ca they is not a lazy liberal looking for a woman looking for a day off'
GOLD DIST: 	 [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['partner'], ['they', 'are'], ['person']]
PRED TOK: 	 [['partner'], ['they'], ['looking', 'for', 'a']]
################################################################################
IN SEQ: 	 b'why is it that women want equal rights but also want to be cater ##ed at the same time'
GOLD SEQ: 	 b'why is it that people want equal rights but also want to be cater ##ed at the same time'
PRED SEQ:	 b'why is it that people want equal rights but also want to be cater ##ed at the same time'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['people']]
PRED TOK: 	 [['people']]
################################################################################
IN SEQ: 	 b"its extremely painful seeing some girls pretending to know what ' s going on in a football match"
GOLD SEQ: 	 b"its extremely painful seeing some people pretending to know what ' s going on in a football match"
PRED SEQ:	 b"its extremely painful seeing people pretending to know what ' s going on a football"
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['people']]
PRED TOK: 	 [['people']]
################################################################################
IN SEQ: 	 b'am i the only person who doesn ##t find any female comedian funny in any way at all'
GOLD SEQ: 	 b'am i the only person who doesn ##t find any newer comedians funny in any way at all'
PRED SEQ:	 b'am i the only person who doesn ##t find any new'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['newer', 'comedians']]
PRED TOK: 	 [['new']]
################################################################################
IN SEQ: 	 b'most females are not strong enough to be in combat without end ##anger ##ing self and comrades'
GOLD SEQ: 	 b'most females are definitely strong enough to be in combat without end ##anger ##ing self and comrades'
PRED SEQ:	 b'most people are not strong enough to be combat in combat without ##anger ##ing ##ing and comrades self and comrades ##anger ##anger end without end combat in ##anger ##ing self to be not strong enough to'
GOLD DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['definitely']]
PRED TOK: 	 [['people'], ['combat'], ['##ing', 'and', 'comrades'], ['##anger', '##anger', 'end', 'without', 'end', 'combat', 'in', '##anger', '##ing', 'self', 'to', 'be', 'not', 'strong', 'enough', 'to']]
################################################################################
IN SEQ: 	 b'boys love drones you don ##t have girls dr ##ool ##ing over quad ##co ##pt ##ers'
GOLD SEQ: 	 b'kids love drones you don ##t have adults dr ##ool ##ing over quad ##co ##pt ##ers'
PRED SEQ:	 b'people love drones you don ##t have people dr ##ool ##ing over quad ##co ##pt ##ers ##co ##pt ##ers ##co people'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['kids'], ['adults']]
PRED TOK: 	 [['people'], ['people'], ['##co', '##pt', '##ers', '##co', 'people']]
################################################################################
IN SEQ: 	 b'when it comes to learning i prefer a male because all my favourite teachers were male'
GOLD SEQ: 	 b'when it comes to learning i prefer either a male or a female because all my favourite teachers were both'
PRED SEQ:	 b'when it comes to learning i prefer a new because all my favourite teachers were'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['either'], ['or', 'a', 'female'], ['both']]
PRED TOK: 	 [['new']]
################################################################################
IN SEQ: 	 b'no one watches women s basketball i mean seriously not a lot of people do'
GOLD SEQ: 	 b'no one watches basketball i mean seriously not a lot of people do'
PRED SEQ:	 b'no one watches basketball i mean seriously not a lot of people do not a lot of people s seriously basketball s seriously i mean not a lot of'
GOLD DIST: 	 [0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 []
PRED TOK: 	 [['not', 'a', 'lot', 'of', 'people', 's', 'seriously', 'basketball', 's', 'seriously', 'i', 'mean', 'not', 'a', 'lot', 'of']]
################################################################################
IN SEQ: 	 b'if you have o ##var ##ies 9 10 chance that your ass can ##t drive'
GOLD SEQ: 	 b'if you have o ##var ##ies 9 10 chance that your ass can drive'
PRED SEQ:	 b'if you have o ##var ##ies 9 10 chance that your ass can ##t drive'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'yeah how is a game where a woman fights by becoming progressively naked'
GOLD SEQ: 	 b'yeah how is a game where a person fights by becoming progressively naked'
PRED SEQ:	 b'yeah how is a game where a woman fights by becoming progressively naked naked'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['person']]
PRED TOK: 	 [['naked']]
################################################################################
IN SEQ: 	 b'our society says its sex ##ist to pay for a girls meal'
GOLD SEQ: 	 b'our society says its okay to pay for a friends meal'
PRED SEQ:	 b'our society says its pay for anyone else for an people'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['okay'], ['friends']]
PRED TOK: 	 [['anyone', 'else', 'for', 'an', 'people']]
################################################################################
IN SEQ: 	 b'i don ##t like to play with women'
GOLD SEQ: 	 b'i don ##t like to play with kids'
PRED SEQ:	 b'i don ##t like to play with people'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['kids']]
PRED TOK: 	 [['people']]
################################################################################
IN SEQ: 	 b'ladies are pretty bad at driving'
GOLD SEQ: 	 b'some people are pretty bad at driving'
PRED SEQ:	 b'ladies are pretty bad at driving bad at driving driving at people are pretty great'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['some', 'people']]
PRED TOK: 	 [['bad', 'at', 'driving', 'driving', 'at', 'people', 'are', 'pretty', 'great']]
################################################################################
IN SEQ: 	 b'pretty sure reverse moves the bus not the land im not sex ##ist but this female bus driver can ##t reverse property'
GOLD SEQ: 	 b'pretty sure reverse moves the bus not the land im not crazy but this bus driver can ##t reverse property'
PRED SEQ:	 b'pretty sure moves the bus bus not the land im not sex ##ist but this female driver can ##t reverse property'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['crazy']]
PRED TOK: 	 [['bus']]
################################################################################
IN SEQ: 	 b'a chick shouldn ##t be able to say im on my period i don ##t feel good and not have to work'
GOLD SEQ: 	 b'a person should be able to say im not feeling good and not have to work'
PRED SEQ:	 b'people should be able to say im on my period'
GOLD DIST: 	 [0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['person', 'should'], ['not', 'feeling']]
PRED TOK: 	 [['people', 'should']]
################################################################################
IN SEQ: 	 b'when a girl talks sports to me i am just hysterical ##ly laughing in me head'
GOLD SEQ: 	 b'when a plastic fans talks sports to me i am just hysterical ##ly laughing in me head'
PRED SEQ:	 b'when a person talks sports to me i am i just hysterical ##ly laughing in me head laughing when when people talks sports i am just hysterical ##ly laughing in head head'
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['plastic', 'fans']]
PRED TOK: 	 [['person'], ['i'], ['laughing', 'when', 'when', 'people', 'talks', 'sports', 'i', 'am', 'just', 'hysterical', '##ly', 'laughing', 'in', 'head', 'head']]
################################################################################
IN SEQ: 	 b'call me sex ##ist i guess but i just can ##t do female commentators'
GOLD SEQ: 	 b'im just saying i guess i just think most commentators are great'
PRED SEQ:	 b'call me boring i just i can do just'
GOLD DIST: 	 [1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['im', 'just', 'saying'], ['think', 'most'], ['are', 'great']]
PRED TOK: 	 [['boring'], ['i'], ['just']]
################################################################################
IN SEQ: 	 b'a young woman ##s skin was meant to be shown to an extent'
GOLD SEQ: 	 b'a young persons skin was meant to be shown to an extent'
PRED SEQ:	 b'a young people ##s skin was meant to be shown to an extent'
GOLD DIST: 	 [0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['persons']]
PRED TOK: 	 [['people']]
################################################################################
IN SEQ: 	 b'women can ##t announce football games especially the one on big ten network'
GOLD SEQ: 	 b'non athletes can ##t announce football games especially the one on big ten network'
PRED SEQ:	 b'people can ##t announce football games especially the one on big ten network network'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['non', 'athletes']]
PRED TOK: 	 [['people'], ['network']]
################################################################################
IN SEQ: 	 b'training for cultural and political leadership should be largely restricted to men'
GOLD SEQ: 	 b'training for cultural and political leadership should be restricted to both wo ##m ##wn and men'
PRED SEQ:	 b'training for cultural and political leadership should be largely restricted to others'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['both', 'wo', '##m', '##wn', 'and']]
PRED TOK: 	 [['others']]
################################################################################
IN SEQ: 	 b'a woman ##s place is in a big mans hairy muscular back'
GOLD SEQ: 	 b'a smell ##y place is in a big mans hairy muscular back'
PRED SEQ:	 b'a person place is a big mans big hairy muscular back'
GOLD DIST: 	 [0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['smell', '##y']]
PRED TOK: 	 [['person'], ['big']]
################################################################################
IN SEQ: 	 b'it would make me feel awkward to address a woman as ms'
GOLD SEQ: 	 b'it would not make me feel awkward to address a woman as ms'
PRED SEQ:	 b'it would make me feel awkward to address anyone'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['not']]
PRED TOK: 	 [['anyone']]
################################################################################
IN SEQ: 	 b'i think dj ##ing looks les ##bo on girls ne ##gl'
GOLD SEQ: 	 b'i think dj ##ing looks awesome on girls ne ##gl'
PRED SEQ:	 b'i think dj ##ing looks on people les ne ##gl'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['awesome']]
PRED TOK: 	 [['people', 'les']]
################################################################################
IN SEQ: 	 b'most women interpret innocent remarks or acts as being sex ##ist'
GOLD SEQ: 	 b'most people can interpret if remarks or acts are being sex ##ist'
PRED SEQ:	 b'most people interpret remarks remarks or acts as being sex ##ist acts as being'
GOLD DIST: 	 [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['people', 'can'], ['if'], ['are']]
PRED TOK: 	 [['people'], ['remarks'], ['acts', 'as', 'being']]
################################################################################
IN SEQ: 	 b'i think pin ##ter ##est should stay being a girl thing'
GOLD SEQ: 	 b'i think pin ##ter ##est should stay being a thing for everyone'
PRED SEQ:	 b'i think pin ##ter ##est ##est being a girl thing'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['for', 'everyone']]
PRED TOK: 	 [['##est']]
################################################################################
IN SEQ: 	 b'i honestly believe ladies should have more respect for their husbands'
GOLD SEQ: 	 b'i honestly believe everyone should have equal respect for their partners'
PRED SEQ:	 b'i honestly believe people should have have more respect for their'
GOLD DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['everyone'], ['equal'], ['partners']]
PRED TOK: 	 [['people'], ['have']]
################################################################################
IN SEQ: 	 b'no matter what people say women really like dominant men'
GOLD SEQ: 	 b'no matter what people say women really like dominant men'
PRED SEQ:	 b'no matter what people say people really like dominant people'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
