################################################################################
IN SEQ: 	 b'if your ##e a guy and you don ##t open the car door for a girl or any door for that matter i have no respect for you'
PRED SEQ:	 b'woman make make make make make make make make make make make make make make make make make make make make make make make make feel feel awkward awkward awkward feel me'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['not']]
PRED TOK: 	 [['woman'], ['make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'make', 'feel'], ['awkward', 'awkward', 'feel', 'me']]
################################################################################
IN SEQ: 	 b'i think dj ##ing looks les ##bo on girls ne ##gl'
GOLD SEQ: 	 b'i think dj ##ing looks awesome on girls ne ##gl'
PRED SEQ:	 b'les les les les les les les les les les les les les les les les les les les les les les les looks les les ##gl ##bo ##ing girls les ##gl'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['awesome']]
PRED TOK: 	 [['les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les', 'les'], ['les'], ['##bo', '##ing', 'girls', 'les', '##gl']]
################################################################################
IN SEQ: 	 b'most women interpret innocent remarks or acts as being sex ##ist'
GOLD SEQ: 	 b'most people can interpret if remarks or acts are being sex ##ist'
PRED SEQ:	 b'being being being being most women most most women sex innocent interpret interpret remarks interpret remarks interpret innocent innocent ##ist ##ist ##ist most most most most women ##ist most most most women'
GOLD DIST: 	 [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['people', 'can'], ['if'], ['are']]
PRED TOK: 	 [['being', 'being', 'being', 'being'], ['most', 'most', 'women', 'sex', 'innocent', 'interpret', 'interpret', 'remarks', 'interpret', 'remarks'], ['innocent'], ['##ist', '##ist', 'most', 'most', 'most', 'most', 'women', '##ist', 'most', 'most', 'most', 'women']]
################################################################################
IN SEQ: 	 b'i think pin ##ter ##est should stay being a girl thing'
GOLD SEQ: 	 b'i think pin ##ter ##est should stay being a thing for everyone'
PRED SEQ:	 b'i ##est i ##ter think think ##ter think ##ter think stay ##ter think stay ##ter i ##ter think stay ##ter i think ##ter think stay ##ter think ##ter think stay ##ter girl'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['for', 'everyone']]
PRED TOK: 	 [['i', '##est', 'i', '##ter', 'think', 'think', '##ter', 'think', '##ter', 'think', 'stay', '##ter', 'think', 'stay', '##ter', 'i', '##ter', 'think', 'stay', '##ter'], ['think'], ['##ter', 'think', '##ter', 'think', 'stay', '##ter']]
################################################################################
IN SEQ: 	 b'i honestly believe ladies should have more respect for their husbands'
GOLD SEQ: 	 b'i honestly believe everyone should have equal respect for their partners'
PRED SEQ:	 b'ladies should believe should have ladies should husbands ladies have ladies respect more respect more respect more respect more respect more husbands for have respect more husbands respect more respect more respect'
GOLD DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['everyone'], ['equal'], ['partners']]
PRED TOK: 	 [['believe', 'should'], ['ladies', 'should', 'husbands', 'ladies', 'have', 'ladies', 'respect'], ['more', 'respect', 'more', 'respect', 'more', 'respect', 'more'], ['for', 'have', 'respect', 'more', 'husbands', 'respect', 'more', 'respect', 'more', 'respect']]
################################################################################
IN SEQ: 	 b'no matter what people say women really like dominant men'
GOLD SEQ: 	 b'no matter what people say women really like dominant men'
PRED SEQ:	 b'really what women really really no like no like like like like like like like like like like like like like like like like like like like like like like like like'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 []
PRED TOK: 	 [['really'], ['really', 'no'], ['no', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like']]
################################################################################
IN SEQ: 	 b'i think girls who dj are lesbian ##s'
GOLD SEQ: 	 b'i think girls who dj are awesome'
PRED SEQ:	 b'lesbian i ##s i i ##s dj girls lesbian dj ##s dj ##s girls dj lesbian dj ##s girls dj lesbian i ##s girls dj lesbian girls are girls think think think'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['awesome']]
PRED TOK: 	 [['i'], ['i', 'i', '##s', 'dj', 'girls', 'lesbian', 'dj', '##s', 'dj', '##s', 'girls', 'dj', 'lesbian', 'dj', '##s', 'girls', 'dj', 'lesbian', 'i', '##s', 'girls', 'dj', 'lesbian', 'girls', 'are', 'girls', 'think', 'think', 'think']]
################################################################################
IN SEQ: 	 b'women stand up comedians are not really funny'
GOLD SEQ: 	 b'some stand up comedians are not really funny'
PRED SEQ:	 b'women comedians not not funny women comedians not funny women comedians up not not funny not funny women comedians not not not not women funny women comedians not funny not funny not'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['some']]
PRED TOK: 	 [['not'], ['women', 'comedians', 'not', 'funny', 'women', 'comedians', 'up', 'not', 'not', 'funny', 'not', 'funny', 'women', 'comedians', 'not', 'not', 'not', 'not', 'women', 'funny', 'women', 'comedians', 'not', 'funny', 'not', 'funny', 'not']]
################################################################################
IN SEQ: 	 b'if your a guy and you don ##t open the car door for a girl or any door for that matter i have no respect for you'
GOLD SEQ: 	 b'if your a person and you don ##t open the car door for another disabled person or any door for that matter i have no respect for you'
PRED SEQ:	 b'guy a your respect a a respect a a respect girl for for or have a have a have a have a no for have guy guy and car car or or open the guy guy and'
GOLD DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['person'], ['another', 'disabled', 'person']]
PRED TOK: 	 [['guy'], ['your', 'respect', 'a', 'a', 'respect', 'a', 'a', 'respect', 'girl', 'for', 'for', 'or', 'have', 'a', 'have', 'a', 'have', 'a', 'have', 'a', 'no', 'for', 'have', 'guy'], ['car', 'car', 'or', 'or'], ['guy', 'guy', 'and']]
################################################################################
IN SEQ: 	 b'im such a poor excuse for a girl just got nail polish on my new pants and then messed up all my nails trying to fix it'
GOLD SEQ: 	 b'im such a poor excuse for a nail - tech just got nail polish on my new pants and then messed up all my nails trying to fix it'
PRED SEQ:	 b'im im im nails im im girl for im a a a a a such girl all such girl all im girl all im im and pants all just and polish girl polish girl all nail girl'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['nail', '-', 'tech']]
PRED TOK: 	 [['im', 'im'], ['im', 'im', 'girl', 'for', 'im', 'a', 'a', 'a', 'a', 'a', 'such', 'girl', 'all', 'such', 'girl', 'all', 'im', 'girl', 'all', 'im', 'im', 'and', 'pants', 'all', 'just', 'and', 'polish', 'girl', 'polish', 'girl', 'all', 'nail', 'girl']]
################################################################################
IN SEQ: 	 b'women need to stop being called girls shit girls need re ##ass ##urance not real men im not sex ##ist just practical and ob ##ser ##vant'
GOLD SEQ: 	 b'people need re ##ass ##urance from parents im just practical and ob ##ser ##vant'
PRED SEQ:	 b'im sex ##vant women ##vant women sex ##vant women being im sex girls ##vant need and need and im ##ist ##ist ##vant sex ##vant im sex ##vant ##vant re sex ##ser ##ass ##ser girls ob ##ser girls'
GOLD DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]
PRED DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]
GOLD TOK: 	 [['people'], ['from', 'parents']]
PRED TOK: 	 [['##vant', 'women', '##vant', 'women', 'sex', '##vant', 'women', 'being', 'im', 'sex', 'girls', '##vant', 'need'], ['need', 'and', 'im', '##ist', '##ist', '##vant', 'sex', '##vant', 'im', 'sex', '##vant', '##vant', 're', 'sex', '##ser', '##ass', '##ser', 'girls'], ['girls']]
################################################################################
IN SEQ: 	 b'im not sex ##ist but having thor be a woman in the new comics is an idea im not so with'
GOLD SEQ: 	 b'having thor be a new character in the new comics is an idea im not so with'
PRED SEQ:	 b'not ##ist not ##ist not sex sex sex sex woman woman im sex im with with a idea not not not sex woman im not sex woman im ##ist thor not be sex woman im sex im'
GOLD DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['new', 'character']]
PRED TOK: 	 [['not', '##ist', 'not', '##ist', 'not', 'sex', 'sex', 'sex', 'sex', 'woman', 'woman', 'im', 'sex', 'im', 'with', 'with', 'a', 'idea', 'not', 'not', 'not', 'sex', 'woman'], ['##ist', 'thor'], ['be', 'sex', 'woman', 'im', 'sex', 'im']]
################################################################################
IN SEQ: 	 b'she ##s crying over how poorly she raised you where ##s my mother im in need of a sandwich'
GOLD SEQ: 	 b'they ##re crying over how poorly they raised you where ##s my parent im in need of a sandwich'
PRED SEQ:	 b'raised over in sandwich mother ##s im she a im ##s a im ##s a im ##s im a a a mother mother mother mother ##s ##s ##s ##s ##s im ##s im ##s im ##s im'
GOLD DIST: 	 [1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['they', '##re'], ['they'], ['parent']]
PRED TOK: 	 [['over'], ['mother', '##s', 'im', 'she', 'a', 'im', '##s', 'a', 'im', '##s', 'a', 'im', '##s', 'im', 'a', 'a', 'a', 'mother', 'mother', 'mother', 'mother', '##s', '##s', '##s', '##s', '##s', 'im', '##s', 'im', '##s', 'im', '##s', 'im']]
################################################################################
IN SEQ: 	 b'i have a deep voice for a girl but that ##s okay its still attractive'
GOLD SEQ: 	 b'i have a deep voice for a person but that ##s okay its still attractive'
PRED SEQ:	 b'voice girl for have have girl a have girl ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s ##s'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['person']]
PRED TOK: 	 [['for', 'have', 'have', 'girl', 'a', 'have', 'girl'], ['##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s', '##s']]
################################################################################
IN SEQ: 	 b'call me sex ##ist but i hate to hear girls argue bout sports'
GOLD SEQ: 	 b'call me eli ##tist but i hate to hear amateurs argue bout sports'
PRED SEQ:	 b'sports ##ist sports ##ist sports ##ist sports ##ist sports ##ist sports ##ist sports ##ist sports ##ist sports ##ist sports ##ist sports ##ist sports sports sports sports sports sports sports sports sports sports sports sports sports sports ##ist'
GOLD DIST: 	 [0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['eli', '##tist'], ['amateurs']]
PRED TOK: 	 [['##ist', 'sports', '##ist', 'sports', '##ist', 'sports', '##ist', 'sports', '##ist', 'sports', '##ist', 'sports', '##ist', 'sports', '##ist', 'sports', '##ist', 'sports', '##ist', 'sports', '##ist', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', '##ist']]
################################################################################
IN SEQ: 	 b'i do not agree with the strategies of the women s liberation movement'
GOLD SEQ: 	 b'i agree with the strategies of the women s liberation movement'
PRED SEQ:	 b'not agree not agree not agree do do do do do do not do do not do not not not not not not not not not not not not not not not not not not not not'
GOLD DIST: 	 [0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 []
PRED TOK: 	 [['not', 'agree', 'not', 'agree', 'do', 'do', 'do', 'do', 'do', 'do', 'not', 'do', 'do', 'not', 'do', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not']]
################################################################################
IN SEQ: 	 b'lets be honest woman comedians are not funny you know its true'
GOLD SEQ: 	 b'lets be honest woman comedians are also funny you know its true'
PRED SEQ:	 b'not honest lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets lets you'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['also']]
PRED TOK: 	 [['honest', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets', 'lets']]
################################################################################
IN SEQ: 	 b'i don t think a husband should have to do house ##work'
GOLD SEQ: 	 b'i husband may have to do house ##work'
PRED SEQ:	 b'husband should ##work husband should ##work husband should husband should don a house have t think have should have should have t think to should have should ##work have should ##work don don don should house don'
GOLD DIST: 	 [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['may']]
PRED TOK: 	 [['husband', 'should', '##work', 'husband', 'should', 'husband', 'should', 'don', 'a', 'house', 'have', 't', 'think', 'have', 'should', 'have', 'should', 'have', 't', 'think', 'to', 'should', 'have', 'should', '##work', 'have', 'should', '##work', 'don', 'don', 'don', 'should', 'house', 'don']]
################################################################################
IN SEQ: 	 b'every man ought to have a woman whom he ad ##ores'
GOLD SEQ: 	 b'every person ought to have another whom they ad ##ore'
PRED SEQ:	 b'man man man man man man he ad he ad he ad he ad have man a whom he he whom whom he whom whom whom whom whom whom whom whom whom whom whom whom whom whom'
GOLD DIST: 	 [0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['person'], ['another'], ['they'], ['##ore']]
PRED TOK: 	 [['man', 'man', 'man', 'man', 'man'], ['he', 'ad', 'he', 'ad', 'he', 'ad', 'have', 'man', 'a', 'whom', 'he', 'he', 'whom', 'whom', 'he', 'whom', 'whom', 'whom', 'whom', 'whom', 'whom', 'whom', 'whom', 'whom', 'whom', 'whom', 'whom', 'whom', 'whom']]
################################################################################
IN SEQ: 	 b'advice for women think like a man act like a woman'
GOLD SEQ: 	 b'advice for children think like a teacher act like a student'
PRED SEQ:	 b'a advice advice like advice advice a advice a advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice advice'
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['children'], ['teacher'], ['student']]
PRED TOK: 	 [['advice', 'advice'], ['advice', 'advice'], ['advice', 'a', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice', 'advice']]
################################################################################
IN SEQ: 	 b'this being an only female project makes me even more uncomfortable'
GOLD SEQ: 	 b'this being a single gender project makes me even more uncomfortable'
PRED SEQ:	 b'an an an makes only only uncomfortable an uncomfortable makes only female an uncomfortable an uncomfortable female an project female an project female project female project me only being being me only female project female female project'
GOLD DIST: 	 [0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['a', 'single', 'gender']]
PRED TOK: 	 [['an', 'an', 'makes', 'only', 'only', 'uncomfortable', 'an', 'uncomfortable', 'makes', 'only', 'female', 'an', 'uncomfortable', 'an', 'uncomfortable', 'female', 'an', 'project', 'female', 'an', 'project', 'female', 'project', 'female', 'project', 'me', 'only', 'being', 'being', 'me'], ['female', 'female', 'project']]
################################################################################
IN SEQ: 	 b'women can be too bright for their own good'
GOLD SEQ: 	 b'women can be too bright for their own good'
PRED SEQ:	 b'bright can be be bright bright can can women women for be bright bright be bright bright bright bright bright can be bright be be bright can be bright good women good women good women good women'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 []
PRED TOK: 	 [['bright'], ['be'], ['bright', 'can', 'can', 'women', 'women'], ['be', 'bright', 'bright', 'be', 'bright', 'bright', 'bright', 'bright', 'bright', 'can', 'be', 'bright', 'be', 'be', 'bright', 'can', 'be', 'bright'], ['women', 'good', 'women', 'good', 'women', 'good', 'women']]
################################################################################
IN SEQ: 	 b'girls that act like they care about sports'
GOLD SEQ: 	 b'people that act like they care about sports'
PRED SEQ:	 b'sports girls sports care care girls girls care about girls sports care care care care act girls girls sports sports care sports care sports sports sports sports care sports sports sports sports sports sports sports sports sports'
GOLD DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
GOLD TOK: 	 [['people']]
PRED TOK: 	 [['sports'], ['sports', 'care', 'care', 'girls', 'girls'], ['girls'], ['care', 'care', 'care', 'care', 'act', 'girls', 'girls', 'sports', 'sports', 'care', 'sports', 'care', 'sports', 'sports', 'sports', 'sports', 'care', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports']]
################################################################################
IN SEQ: 	 b'girls that act like they care about sports'
GOLD SEQ: 	 b'people that act like they care about sports'
